"GSM1512142"	"GSM1512143"	"GSM1512144"	"GSM1512145"	"GSM1512146"	"GSM1512147"	"GSM1512148"	"GSM1512149"	"GSM1512150"	"GSM1512151"	"GSM1512152"	"GSM1512154"	"GSM1512177"	"GSM1512178"	"GSM1512179"	"GSM1512180"	"GSM1512181"	"GSM1512182"	"GSM1512183"	"GSM1512184"	"GSM1512191"	"GSM1512192"	"GSM1512296"	"GSM1512297"	"GSM1512298"	"GSM1512299"	"GSM1512312"	"GSM1512313"	"GSM1512314"	"GSM1512367"	"GSM1512368"	"GSM1512369"	"GSM1512370"	"GSM1512371"	"GSM1512372"	"GSM1512373"	"GSM1512374"	"GSM1512439"	"GSM1512441"	"GSM1512442"	"GSM1512443"	"GSM1512444"	"GSM1512463"	"GSM1512464"	"GSM1512465"	"GSM1512466"	"GSM1512478"	"GSM1512480"	"GSM1512481"	"GSM1512493"	"GSM1512502"	"GSM1512503"	"GSM1512510"	"GSM1512511"	"GSM1512512"	"GSM1512513"	"GSM1512514"	"GSM1512515"	"GSM1512516"	"GSM1512520"	"GSM1512521"	"GSM1512522"	"GSM1512523"	"GSM1512524"	"GSM1512528"	"GSM1512529"	"GSM1512536"	"GSM1512537"	"GSM1512539"	"GSM1512541"	"GSM1512582"	"GSM1512583"	"GSM1512585"	"GSM1512659"	"GSM1512660"	"GSM1512661"	"GSM1512662"	"GSM1512663"	"GSM1512664"	"GSM1512665"	"GSM1512666"	"GSM1512667"	"GSM1512668"	"GSM1512696"	"GSM1512697"	"GSM1512698"	"GSM1512709"	"GSM1512710"	"GSM1512711"	"GSM1512761"	"GSM1512762"	"GSM1512763"	"GSM1512764"	"GSM1512765"	"GSM1512766"	"GSM1512767"	"GSM1512768"	"GSM1512780"	"GSM1512781"	"GSM1512782"	"GSM1512783"	"GSM1512784"	"GSM1512785"	"GSM1512786"	"GSM1512787"	"GSM1512791"	"GSM1512792"	"GSM1512793"	"GSM1512794"	"GSM1512795"	"GSM1512796"	"GSM1512797"	"GSM1512798"	"GSM1512799"	"GSM1512800"	"GSM1512801"	"GSM1512802"	"GSM1512803"	"GSM1512804"	"GSM1512805"	"GSM1512806"	"GSM1512807"	"GSM1512808"	"GSM1512809"	"GSM1512810"	"GSM1512811"	"GSM1512812"	"GSM1512813"	"GSM1512814"	"GSM1512815"	"GSM1512816"	"GSM1512817"	"GSM1512818"	"GSM1512819"	"GSM1512820"	"GSM1512821"	"GSM1512822"	"GSM1512823"	"GSM1512824"	"GSM1512825"	"GSM1512826"	"GSM1512827"	"GSM1512828"	"GSM1512829"	"GSM1512830"	"GSM1512831"	"GSM1512832"	"GSM1512837"	"GSM1512840"	"GSM1512847"	"GSM1512849"	"GSM1512850"	"GSM1512860"	"GSM1512861"	"GSM1512868"	"GSM1512869"
"hsa-let-7f"	330.5846044	484.0035748	1211.620591	1781.658484	1395.469018	1172.17755	1745.642993	1345.299094	1296.8296	1709.627502	125.8703527	556.5626787	508.4323165	379.671592	37.68875119	89.07769304	102.3691611	605.486654	75.50834128	144.3133937	891.514776	725.0910391	333.2125834	865.7018589	452.6994757	611.8521211	545.4840324	461.4444709	800.4113441	631.9945186	800.4113441	692.0092946	392.2266444	1048.039561	98.27287893	942.8064824	575.0875834	1172.17755	810.5091754	355.6422784	209.7690658	915.8710677	192.7333174	140.7457102	206.0100095	556.5626787	1211.620591	1064.196854	581.0278837	275.2557197	194.2168732	569.1472831	581.0278837	800.4113441	513.4010963	999.2878932	942.8064824	676.4053861	279.0104862	41.52931363	102.5505243	65.17087703	452.6994757	1568.781697	646.9735462	865.7018589	15.18303146	44.0450429	94.15276454	320.6704004	344.241897	790.8204242	395.6908961	717.3024309	810.5091754	842.5276454	256.213775	539.8637989	218.0822212	513.4010963	800.4113441	428.8666587	717.3024309	38.57316492	108.992612	45.65800763	179.1151096	266.1622974	239.8167302	36.4635367	58.08555767	159.6720686	280.8615348	96.88965682	424.9551954	388.7623928	444.3817922	206.9459009	475.5993804	556.5626787	569.1472831	915.8710677	528.9684223	915.8710677	891.514776	725.0910391	865.7018589	865.7018589	800.4113441	1172.17755	1296.8296	692.0092946	503.4635367	171.7342707	417.4251668	498.4080076	1152.305529	781.2295043	569.1472831	523.6932793	761.8145853	800.4113441	528.9684223	575.0875834	297.3987131	969.2616778	800.4113441	743.32245	444.3817922	513.4010963	432.778122	513.4010963	761.8145853	891.514776	1345.299094	1345.299094	8.262392755	297.3987131	36.92183031	135.2700191	1	147.9895138	127.1418017	279.0104862	661.2833651	90.34771211	210.7171115	370.2752622	1395.469018	734.2067445	392.2266444	470.7542898	379.671592	915.8710677	333.2125834	569.1472831
"hsa-let-7f-1*"	18.19947569	1	1	1	1	1	1	1	1	1	33.26143947	39.48403241	52.98522402	12.07769304	5.094137274	44.63989514	25.07745472	17.31768351	40.38060057	38.22616778	11.98975214	1	95.51596759	95.51596759	37.29766444	48.18612965	20.00595806	1.298617731	7.35772164	1	3.0107245	12.55505243	1	24.35009533	1	1	1	38.93922784	51.0536225	76.81720686	28.95591039	35.60271687	38.14227836	87.18612965	226.3124404	105.2473785	22.50357483	5.541229743	1	87.33293613	22.69041945	1	1	18.45114395	1	37.37964728	1	24.56744519	51.164204	41.52931363	18.32530982	80.28789323	26.85915157	22.40252622	19.39537655	35.25762631	24.664204	34.64942803	41.42445186	23.20567207	1	15.39871306	29.89394662	7.474022879	1	4.269065777	42.39966635	5.790514776	1	15.39871306	81.92588179	26.22950429	46.22020972	1	1	16.12035272	29.61177312	1	24.15181125	76.81720686	52.10414681	34.64942803	66.77740705	69.56744519	1	50.20638704	76.81720686	20.53408008	9.565538608	20.75333651	1	44.54647283	29.61177312	1	31.32149666	27.56458532	11.26096282	47.94018112	17.0107245	54.62106768	1	60.10653003	42.87821735	1	12.07769304	41.18422307	22.82030505	42.63798856	65.41015253	41.63417541	13.61892278	62.36677788	35.8315062	1	95.51596759	71.12607245	19.39537655	24.84485224	33.50548141	87.18612965	60.47044805	52.76382269	26.74857007	1	79.8014776	1	39.05934223	58.17731173	9.145138227	66.86725453	77.8948999	26.56124881	162.0412297	1	40.88203051	1	72.26668255	1	1	1	45.08984747	24.45877026	83.65514776	1	20.84103908	67.13036225
"hsa-let-7f-2*"	1	1	6.656101049	4.59699714	7.908960915	2.412059104	1	1	1	1	1	6.164204004	31.12535748	1	8.670400381	5.653241182	37.12607245	1	7.590324118	49.09556721	1	1	44.34628217	1	1	1	1	33.3529552	1	61.48736892	102.5505243	103.3245949	78.81053384	212.8748808	114.936368	64.59056244	57.12607245	1	1	1	38.68755958	1	3.443517636	28.52264061	10.22521449	10.12225929	1	1	1	46.42016206	1	53.89823642	88.04599619	1	1	1	45.17945663	29.79480458	35.164204	6.942087703	34.14180172	16.44447092	1.527407054	22.40252622	1	12.74952336	20.40252622	1	5.92778837	5.316253575	35.35104862	28.1470448	29.89394662	1	37.37964728	68.35057197	12.93255481	1	45.90967588	56.25881792	1	156.0831745	12.65228789	75.35748332	60.69923737	71.58555767	20.40252622	37.58555767	60.10653003	62.2221163	18.957102	52.76382269	30.92945663	47.11272641	66.49308866	83.65514776	53.27669209	206.9459009	100.2480934	97.80219256	94.30719733	58.26906578	16.20424214	21.17111535	47.11272641	63.44065777	45.37202097	16.12035272	30.76382269	30.07125834	22.69041945	43.71377502	6.656101049	120.9030029	75.50834128	61.79242135	55.36344137	52.44923737	65.41015253	41.63417541	76.55600572	80.80529075	23.32197331	85.73331745	38.07554814	18.55981888	47.94018112	71.23093422	68.55695901	72.48403241	28.52264061	21.392755	52.76382269	31.77812202	1	55.24094376	267.979266	6.087940896	63.73617731	8.533126787	132.9176597	35.60271687	385.7962345	57.12607245	55.24094376	90.34771211	101.2409438	23.76453765	1	20.00595806	1	1	55.24094376	45.78384175	1	67.13036225
"hsa-let-7g"	31.32149666	113.3129171	969.2616778	1506.186845	1172.17755	1031.882269	1321.064347	999.2878932	969.2616778	1296.8296	175.3336511	692.0092946	139.6794566	183.5674452	50.47783603	73.45638704	85.4849857	306.1036702	144.7075786	78.37964728	761.8145853	545.4840324	234.6558627	539.8637989	361.4892755	388.7623928	325.1737369	338.5512393	562.8549809	810.5091754	800.4113441	842.5276454	700.7615586	1048.039561	903.6929218	891.514776	984.2747855	1064.196854	448.4192088	256.213775	155.6465682	1095.660867	227.4263584	181.6127264	310.913489	513.4010963	969.2616778	842.5276454	436.5612488	210.7171115	335.8405624	330.5846044	781.2295043	891.514776	488.6780267	969.2616778	1095.660867	891.514776	421.1901811	1	80.80529075	33.5664919	301.6665872	1479.025024	545.4840324	891.514776	1	24.56744519	17.0107245	235.9716397	444.3817922	956.0340801	631.9945186	569.1472831	903.6929218	761.8145853	239.8167302	700.7615586	150.8343661	734.2067445	865.7018589	820.6070067	800.4113441	88.73999047	352.6241659	95.18040991	264.5064347	178.4196854	355.6422784	21.58174452	52.10414681	266.1622974	299.5326501	69.56744519	382.8300763	432.778122	569.1472831	271.5741182	498.4080076	392.2266444	465.9091992	503.4635367	1211.620591	781.2295043	820.6070067	942.8064824	942.8064824	800.4113441	1253.570543	1211.620591	1451.863203	484.0035748	551.0233556	131.5340801	599.2515491	498.4080076	790.8204242	700.7615586	545.4840324	605.486654	593.0164442	475.5993804	503.4635367	85.73331745	448.4192088	556.5626787	593.0164442	800.4113441	539.8637989	523.6932793	551.0233556	428.8666587	440.3443756	676.4053861	865.7018589	725.0910391	59.97878932	93.60176358	36.92183031	80.664204	24.45877026	131.5340801	95.98212583	176.5810296	956.0340801	125.5855577	46.22020972	456.9797426	1031.882269	376.5131077	193.457817	105.2473785	147.6003337	352.6241659	114.4361296	261.2249762
"hsa-let-7g*"	132.3444948	192.7333174	105.6232126	110.9592469	137.1608675	133.4949952	127.6448999	137.578408	124.4158723	122.2011439	100.2480934	135.8808389	83.65514776	69.29242135	208.82102	100.7271211	143.5879409	136.1746902	133.7990944	230.8686845	76.69709247	174.0750715	44.34628217	84.31911344	211.7959962	132.0445663	108.1880362	1.298617731	69.97497617	194.9759295	152.8817922	154.857245	66.86725453	165.5264538	33.10128694	77.60319352	124.6689704	38.93922784	60.22259295	138.6792183	65.54218303	104.2480934	64.4721163	55.75905624	73.86677788	105.2473785	80.40061964	100.8744042	96.71806482	87.33293613	112.5664919	155.2519066	88.04599619	63.57983794	104.8641563	29.14227836	259.5993804	241.0765014	182.2590562	177.7790753	221.6956625	154.4206387	192.7333174	148.7371306	102.3691611	55.75905624	245.2774071	107.814347	75.03741659	135.8808389	220.5038132	111.1768351	118.7535748	127.6448999	179.8105338	145.4337464	161.0760248	129.6189228	150.8343661	182.9132507	81.92588179	147.6003337	149.9225453	165.0383699	141.8191134	245.2774071	129.9699714	138.3229266	192.7333174	146.9935653	205.0741182	196.4697331	194.2168732	135.8808389	132.3444948	89.96258341	155.6465682	183.5674452	137.578408	108.8000477	64.82149666	123.6017636	92.50452812	101.8303146	76.55600572	153.9840324	145.4337464	131.5340801	110.7690658	123.2759771	141.0903241	168.0278837	161.5586273	179.1151096	87.73522402	98.12416587	178.4196854	182.9132507	115.5912774	164.0164442	180.3884652	132.3444948	74.86820782	124.6689704	114.4361296	150.8343661	115.8593899	106.8188751	128.1846997	111.6422784	171.1546711	149.5090562	181.6127264	152.0505243	133.4949952	107.6280982	72.26668255	361.4892755	436.5612488	1395.469018	111.6422784	761.8145853	37.37964728	124.900143	148.378694	47.11272641	54.99451859	131.5340801	117.0545758	119.6382269	152.0505243	60.69923737	208.82102	118.2747855	103.849142	58.37964728
"hsa-let-7i"	18.19947569	676.4053861	2587.059819	2465.313632	1781.658484	1781.658484	2239.342946	2465.313632	1395.469018	2046.695186	184.8057674	2141.470686	1152.305529	891.514776	86.15085796	197.2828885	569.1472831	891.514776	89.5107245	14.45448046	1395.469018	854.1147521	465.9091992	820.6070067	903.6929218	800.4113441	1253.570543	1172.17755	1031.882269	1253.570543	1095.660867	556.5626787	206.9459009	618.2175882	164.5274071	488.6780267	1172.17755	969.2616778	1172.17755	1079.928861	734.2067445	1296.8296	355.6422784	222.6827931	226.3124404	556.5626787	1114.047188	999.2878932	725.0910391	341.2619161	761.8145853	1321.064347	432.778122	842.5276454	717.3024309	865.7018589	1031.882269	709.5138227	661.2833651	72.26668255	249.4020496	194.2168732	800.4113441	1064.196854	800.4113441	1253.570543	10.88703527	31.77812202	75.03741659	528.9684223	373.3941849	761.8145853	373.3941849	152.8817922	1064.196854	1296.8296	96.15157293	1253.570543	122.7054337	534.2435653	218.0822212	842.5276454	556.5626787	117.764061	131.2249762	61.48736892	297.3987131	444.3817922	734.2067445	49.09556721	139.6794566	170.0259771	93.13179218	25.38250715	382.8300763	493.3524786	518.5471878	206.9459009	581.0278837	569.1472831	551.0233556	810.5091754	498.4080076	942.8064824	781.2295043	865.7018589	831.567326	1211.620591	1064.196854	513.4010963	725.0910391	352.6241659	119.6382269	392.2266444	233.3400858	299.5326501	668.8443756	569.1472831	618.2175882	942.8064824	417.4251668	581.0278837	295.3722593	338.5512393	382.8300763	942.8064824	891.514776	593.0164442	303.8851287	503.4635367	114.4361296	361.4892755	725.0910391	631.9945186	800.4113441	315.8877502	162.0412297	93.60176358	50.20638704	42.55409914	61.79242135	97.62893232	102.1827931	176.5810296	325.1737369	47.11272641	54.99451859	320.6704004	1451.863203	341.2619161	392.2266444	116.1275024	83.65514776	569.1472831	185.5381316	58.37964728
"hsa-let-7i*"	264.5064347	376.5131077	189.7457102	169.5171592	364.3181602	220.5038132	539.8637989	452.6994757	242.4475691	164.0164442	213.9330315	242.4475691	266.1622974	203.1317922	295.3722593	119.6382269	399.1719495	503.4635367	878.6083174	661.2833651	503.4635367	174.0750715	78.37964728	120.9030029	233.3400858	235.9716397	87.18612965	103.1089133	144.7075786	146.127979	125.1313155	33.5664919	106.4506673	58.49022879	164.5274071	91.56601525	124.6689704	134.0893708	213.9330315	605.486654	176.0235939	211.7959962	148.378694	181.6127264	140.4010963	436.5612488	111.8901335	132.0445663	156.0831745	287.2047188	373.3941849	352.6241659	120.9030029	72.26668255	22.59699714	169.0083413	41.18422307	87.88965682	144.3133937	424.9551954	1395.469018	984.2747855	761.8145853	257.9065777	148.378694	189.7457102	1865.046473	800.4113441	503.4635367	361.4892755	271.5741182	193.457817	275.2557197	194.9759295	333.2125834	320.6704004	569.1472831	264.5064347	1048.039561	440.3443756	152.4587703	197.2828885	76.81720686	165.0383699	69.20090562	45.65800763	382.8300763	428.8666587	388.7623928	293.3458055	569.1472831	367.2967112	428.8666587	218.0822212	136.4590086	127.1418017	155.6465682	117.0545758	137.578408	131.2249762	149.0955672	165.0383699	170.0259771	45.37202097	112.1186845	187.6618208	194.9759295	210.7171115	251.0748332	207.8834604	201.6108198	692.0092946	676.4053861	299.5326501	551.0233556	373.3941849	581.0278837	352.6241659	80.40061964	71.40824595	43.09556721	33.3529552	35.8315062	43.23879886	252.7476168	45.5664919	19.39537655	31.90014299	50.83817922	55.60653003	60.47044805	73.21234509	1	48.27383222	54.79051478	41.10271687	631.9945186	223.6699237	122.9501907	1479.025024	198.0960439	631.9945186	102.1827931	83.04003813	402.6530029	2141.470686	1031.882269	303.8851287	262.850572	417.4251668	341.2619161	216.8524786	347.221878	325.1737369	854.1147521	232.1043851
"hsa-miR-1"	1	1	1	14.92159199	25.82888465	1	21.58174452	14.92159199	36.12797903	10.43303146	10.02693041	28.61987607	45.78384175	22.82030505	26.80386082	5.653241182	49.97926597	55.84103908	53.89823642	14.45448046	69.68541468	38.14227836	1	1	1	19.24666349	30.8400858	49.4549571	48.7886082	129.1165396	35.97163966	124.900143	91.15800763	42.94685415	114.936368	77.60319352	76.69709247	1	1	1	1.298617731	10.32816969	1	1	19.32102002	54.71043851	1	1	1	1	1	1	1	12.45591039	1	1	12.65228789	1	1	1	18.32530982	11.26096282	26.85915157	22.40252622	32.42826501	1	30.53122021	47.21758818	41.42445186	19.58651096	1	1	1	1	102.7318875	4.269065777	24.56744519	19.24666349	1	23.20567207	33.1813632	56.12559581	35.71711153	23.76453765	27.23856053	66.99880839	1	14.03836988	1	1	46.42016206	1	36.54170639	25.38250715	1	60.79623451	76.81720686	79.25476644	61.48736892	20.75333651	25.63632031	1	1	45.37202097	2.539799809	3.229980934	1	1	30.76382269	1	1	1	1	41.10271687	1	24.15181125	22.82030505	3.0107245	96.88965682	8.397759771	13.61892278	71.95376549	70.62940896	89.96258341	12.26120114	37.58555767	99.21854147	16.36630124	33.50548141	1	1	32.1556244	39.81244042	1	26.65490944	1	49.4549571	44.63989514	50.20638704	53.70376549	24.45877026	35.60271687	23.07793136	83.04003813	13.05838894	67.13036225	1	10.22521449	9.346758818	6.558865586	1	1	19.68755958	5.541229743	39.72259295	76.41491897
"hsa-miR-100"	105.0531459	293.3458055	51.34723546	475.5993804	70.50166826	43.60367016	65.75953289	117.0545758	74.38751192	75.20662536	76.41491897	65.17087703	139.6794566	66.86725453	388.7623928	254.4806959	89.96258341	97.62893232	144.7075786	121.6968541	30.6093899	38.14227836	60.87654909	33.10128694	493.3524786	440.3443756	72.8229266	63.00834128	424.9551954	355.6422784	81.77383222	69.68541468	27.45781697	212.8748808	41.42445186	327.8791706	367.2967112	115.5912774	34.55600572	50.83817922	81.48355577	13.50071497	206.0100095	771.5220448	528.9684223	367.2967112	235.9716397	382.8300763	605.486654	99.63798856	523.6932793	206.9459009	470.7542898	102.3691611	569.1472831	78.81053384	26.85915157	35.164204	35.164204	1	80.80529075	77.34199237	197.2828885	136.743327	382.8300763	308.5085796	125.5855577	124.6689704	143.9192088	611.8521211	327.8791706	120.6453765	349.9230219	127.6448999	475.5993804	581.0278837	106.4506673	424.9551954	137.1608675	618.2175882	625.1060534	118.0612488	2141.470686	103.5402765	743.32245	417.4251668	545.4840324	97.62893232	162.0412297	361.4892755	820.6070067	999.2878932	128.1846997	318.2790753	1506.186845	842.5276454	103.1089133	406.2043613	1031.882269	150.3784557	133.7990944	172.9101525	428.8666587	820.6070067	545.4840324	39.25738799	129.6189228	599.2515491	528.9684223	878.6083174	915.8710677	67.75190658	105.2473785	349.9230219	132.0445663	89.5107245	103.849142	287.2047188	646.9735462	865.7018589	100.4139657	115.8593899	999.2878932	956.0340801	761.8145853	523.6932793	545.4840324	761.8145853	417.4251668	470.7542898	625.1060534	700.7615586	475.5993804	725.0910391	91.95162059	170.0259771	113.5302669	297.3987131	199.8906101	646.9735462	575.0875834	761.8145853	820.6070067	865.7018589	1064.196854	95.82530982	46.22020972	126.8753575	243.8186368	143.5879409	34.29003813	79.25476644	73.97926597	330.5846044	661.2833651	842.5276454
"hsa-miR-100*"	64.70900858	91.36201144	70.88918017	74.38751192	115.2018589	81.48355577	136.4590086	96.88965682	95.98212583	44.85343184	76.41491897	55.92302193	38.00881792	1	70.75714967	54.19876072	60.47044805	43.02121068	82.07793136	99.63798856	38.3100572	4.59699714	27.45781697	71.70090562	28.52264061	3.811487131	1	1	1	41.42445186	1	22.69041945	12.55505243	9.145138227	41.42445186	77.60319352	33.50548141	81.48355577	60.22259295	76.81720686	48.67612011	82.3529552	38.14227836	1	73.86677788	24.15181125	80.40061964	60.22259295	96.71806482	71.95376549	59.36630124	42.55409914	1	7.693279314	14.77859867	37.37964728	18.19947569	18.55981888	114.2013823	41.52931363	106.8188751	117.0545758	69.1093899	73.08436606	86.28979981	12.74952336	101.057674	97.97545281	106.8188751	84.97783603	45.08984747	4.160390848	12.84103908	55.60653003	37.37964728	101.4525739	76.93732126	80.9463775	45.90967588	104.2480934	58.6008103	76.41491897	58.08555767	38.57316492	1	3.540753098	38.44161106	42.55409914	30.6093899	146.9935653	89.36582459	90.55171592	110.7690658	124.6689704	36.61987607	10.88703527	53.27669209	34.46258341	1	32.1556244	38.57316492	113.3129171	29.61177312	72.09127741	2.539799809	51.96877979	81.48355577	63.3014776	30.76382269	123.2759771	22.69041945	107.2162774	132.3444948	28.28622498	87.73522402	74.86820782	178.4196854	139.3574833	37.29766444	25.63632031	51.86582459	42.63798856	35.8315062	1	95.51596759	37.58555767	19.39537655	39.63274547	9.346758818	100.5798379	78.6770734	21.392755	39.81244042	27.12607245	54.79051478	1	267.979266	173.5064347	199.8906101	518.5471878	198.0960439	60.79623451	37.37964728	57.12607245	84.15324118	72.8229266	235.9716397	104.0486177	161.0760248	67.99213537	100.4139657	46.71091516	11.48379409	58.80243089	103.849142	9.238560534
"hsa-miR-101"	349.9230219	465.9091992	709.5138227	842.5276454	842.5276454	534.2435653	508.4323165	709.5138227	569.1472831	831.567326	605.486654	969.2616778	842.5276454	842.5276454	761.8145853	842.5276454	743.32245	1232.595567	599.2515491	725.0910391	743.32245	700.7615586	444.3817922	370.2752622	379.671592	891.514776	1745.642993	1709.627502	915.8710677	700.7615586	1395.469018	800.4113441	676.4053861	1132.433508	999.2878932	1253.570543	1064.196854	465.9091992	734.2067445	444.3817922	661.2833651	1132.433508	618.2175882	661.2833651	402.6530029	676.4053861	349.9230219	513.4010963	551.0233556	539.8637989	800.4113441	820.6070067	692.0092946	1451.863203	842.5276454	1064.196854	842.5276454	631.9945186	333.2125834	210.7171115	820.6070067	668.8443756	424.9551954	1172.17755	761.8145853	999.2878932	575.0875834	192.7333174	222.6827931	725.0910391	470.7542898	676.4053861	915.8710677	493.3524786	734.2067445	539.8637989	395.6908961	587.022164	303.8851287	781.2295043	534.2435653	1132.433508	539.8637989	226.3124404	131.2249762	100.8744042	743.32245	618.2175882	475.5993804	523.6932793	581.0278837	581.0278837	484.0035748	402.6530029	315.8877502	322.9220686	891.514776	183.5674452	428.8666587	333.2125834	448.4192088	523.6932793	692.0092946	865.7018589	1211.620591	842.5276454	639.4840324	1064.196854	820.6070067	523.6932793	999.2878932	1015.585081	631.9945186	96.15157293	915.8710677	399.1719495	734.2067445	618.2175882	1132.433508	1095.660867	581.0278837	820.6070067	551.0233556	338.5512393	810.5091754	1031.882269	1211.620591	1031.882269	842.5276454	1031.882269	370.2752622	1172.17755	1064.196854	646.9735462	725.0910391	618.2175882	1064.196854	734.2067445	80.80529075	135.2700191	132.9176597	166.4754528	269.7962345	969.2616778	1015.585081	134.0893708	344.241897	432.778122	781.2295043	34.29003813	2190.406816	452.6994757	208.82102	700.7615586	306.1036702	461.4444709
"hsa-miR-101*"	18.19947569	131.2249762	84.83484271	126.1551478	109.9940419	64.59056244	65.75953289	96.88965682	102.5505243	69.20090562	283.0533842	120.6453765	139.6794566	64.70900858	146.9935653	89.07769304	120.3877502	89.22092469	156.9697331	153.6444233	62.83245949	57.23474738	60.87654909	33.10128694	80.80529075	77.8948999	168.0278837	166.936368	144.7075786	41.42445186	1	45.47497617	78.81053384	78.52836034	50.73331745	34.14180172	170.0259771	17.64585319	1	25.46067684	1	104.2480934	11.8948999	55.75905624	50.60557674	72.26668255	26.99261201	33.50548141	96.71806482	46.42016206	83.35009533	130.32102	88.04599619	91.56601525	187.6618208	70.38894185	352.6241659	385.7962345	67.35915157	127.4082459	87.45686368	108.8000477	45.65800763	22.40252622	76.41491897	85.36820782	53.27669209	4.711391802	21.86010486	141.0903241	141.0903241	75.03741659	58.80243089	74.11081983	102.7318875	101.4525739	34.46258341	68.45376549	57.12607245	104.2480934	58.6008103	123.6017636	69.80338418	103.5402765	46.13083889	77.45638704	89.96258341	127.4082459	60.10653003	146.9935653	107.4418494	99.21854147	104.4616301	87.45686368	136.4590086	77.34199237	155.6465682	162.5121544	80.28789323	131.2249762	94.30719733	44.54647283	103.6947092	57.01739752	112.1186845	119.6382269	45.37202097	108.8000477	124.900143	98.27287893	64.93398475	90.14370829	93.60176358	154.4206387	101.9964252	89.5107245	97.49165872	98.27287893	132.3444948	127.6448999	90.81101049	80.80529075	82.21544328	130.32102	38.07554814	168.0278837	158.2318875	94.48236416	68.55695901	124.4158723	28.52264061	42.55409914	115.2018589	85.73331745	40.5407531	55.24094376	267.979266	58.17731173	22.95019066	80.664204	61.79242135	97.62893232	197.2828885	83.04003813	77.75	78.81053384	91.56601525	66.68755958	69.20090562	143.5879409	86.28979981	60.69923737	65.75953289	33.8906101	44.85343184	18.19947569
"hsa-miR-103"	9920.790038	20436.74929	6377.97021	6377.97021	9308.611773	4270.083413	3483.545043	7834.984509	3855.335796	13450.76597	9308.611773	12320.33842	8272.852002	13450.76597	8761.700429	10571.60987	12320.33842	8272.852002	11348.63012	6069.108437	13450.76597	3140.744519	5780.195901	6712.01001	4058.375834	7434.410629	11348.63012	16222.097	17971.10057	7052.158484	10571.60987	9308.611773	5515.939466	8761.700429	8761.700429	10571.60987	9920.790038	12320.33842	14766.40491	17971.10057	13450.76597	13450.76597	9920.790038	6882.084247	7834.984509	4732.879409	5515.939466	5247.361058	2990.154194	6712.01001	9920.790038	11348.63012	12320.33842	8761.700429	7052.158484	8272.852002	5780.195901	9308.611773	3065.449357	8272.852002	7634.697569	14766.40491	9920.790038	10571.60987	6377.97021	8761.700429	11348.63012	13450.76597	12320.33842	9920.790038	6069.108437	9920.790038	4980.898951	6712.01001	8272.852002	5515.939466	12320.33842	5515.939466	5780.195901	6377.97021	4487.367969	6069.108437	3140.744519	10571.60987	11348.63012	14766.40491	8272.852002	8761.700429	12320.33842	2717.280982	6712.01001	7434.410629	9920.790038	2587.059819	3483.545043	3140.744519	9308.611773	9920.790038	4487.367969	8761.700429	4732.879409	6377.97021	4270.083413	8761.700429	11348.63012	8761.700429	8761.700429	9308.611773	8272.852002	16222.097	8272.852002	8272.852002	6712.01001	10571.60987	12320.33842	4487.367969	14766.40491	6712.01001	7834.984509	9920.790038	9308.611773	10571.60987	8272.852002	8761.700429	4487.367969	9920.790038	13450.76597	4980.898951	7834.984509	10571.60987	7434.410629	9308.611773	11348.63012	10571.60987	9920.790038	11348.63012	10246.19995	12320.33842	9308.611773	5247.361058	5515.939466	14766.40491	11348.63012	13450.76597	11348.63012	17971.10057	12320.33842	9920.790038	8761.700429	3670.25858	13450.76597	9308.611773	2352.395615	6069.108437	11348.63012	4732.879409
"hsa-miR-103-as"	117.4668732	171.7342707	179.1151096	241.0765014	152.8817922	207.8834604	261.2249762	192.7333174	224.9911821	213.9330315	110.7690658	264.5064347	128.1846997	29.39823642	181.6127264	155.2519066	66.77740705	97.62893232	144.7075786	275.2557197	138.6792183	77.45638704	113.0493327	95.51596759	129.9699714	117.0545758	252.7476168	233.3400858	189.7457102	41.42445186	35.97163966	57.4978551	27.45781697	1	72.37535748	91.56601525	156.0831745	90.98450906	156.0831745	170.0259771	119.0188275	167.4821258	148.378694	117.764061	50.60557674	72.26668255	74.70042898	100.8744042	169.0083413	1	223.6699237	330.5846044	107.4418494	111.6422784	87.58079123	115.3965682	122.7054337	72.58674929	124.1627741	259.5993804	111.1768351	119.6382269	109.599142	99.21854147	76.41491897	154.4206387	142.5092946	105.0531459	113.0493327	141.0903241	105.8048141	94.99737846	68.89156339	160.6258341	116.5927073	159.1684938	86.72664442	105.8048141	108.0011916	116.1275024	105.0531459	156.0831745	117.2607245	133.7990944	46.13083889	127.4082459	114.2013823	68.23236416	129.9699714	76.81720686	79.40157293	62.53884652	60.95686368	47.11272641	79.25476644	44.54647283	76.81720686	34.46258341	26.99261201	160.1756435	149.0955672	70.12559581	208.82102	154.857245	170.5903241	85.86487131	64.23999047	75.03741659	101.8303146	80.05862726	120.3877502	129.6189228	139.3574833	146.9935653	169.0083413	81.92588179	69.88918017	72.26668255	80.40061964	153.3048141	110.9592469	132.3444948	103.6947092	14.77859867	177.7790753	187.6618208	168.5181125	125.1313155	128.1846997	100.5798379	147.9895138	131.7893232	160.6258341	177.7790753	115.5912774	142.5092946	72.26668255	297.3987131	50.20638704	103.6947092	257.9065777	35.60271687	9.565538608	83.04003813	93.43636797	20.31482364	36.12797903	131.5340801	117.0545758	34.29003813	171.7342707	130.6184461	175.3336511	118.2747855	80.664204	18.19947569
